4380,all_curriculums.xlsx,\n,\n,\n,0,0,\n,\n,0.00,0.00,\n
4448,all_curriculums.xlsx,\n,\n,\n,0,0,\n,\n,0.00,0.00,\n
4461,all_curriculums.xlsx,\n,\n,\n,0,0,\n,\n,0.00,0.00,\n
3397,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,1,PATHFIT3,Outdoor Activities (Basic Swimming),2.00,0.00,PATH FIT 2
3399,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,2,PC,Purposive Commuication,3.00,0.00,\n
3400,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,2,HR,Human Reproduction,3.00,0.00,\n
3401,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,2,SCI2,"Teaching Science in the Intermediate Grades (Physics, Earth & Space Science)",3.00,0.00,SCI 1
3402,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,2,FIL2,Pagtuturo ng Filipino sa Elementarya (II),3.00,0.00,FIL 1
3403,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,2,SOCSTUD2,Teaching Soc. Studies in Intermediate Grades,3.00,0.00,Soc Stud 1
3404,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,2,MATH2,Teaching Mathematics in Intermediate Grades,3.00,0.00,Math 1
3405,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,2,SA014,Foundation of Personality Development,3.00,0.00,SA 013
3406,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,2,PATHFIT4,Outdoor Activities (Outdoor Swimming),2.00,0.00,PATH FIT 3
3407,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,3,PROFED10,Assessment in Learning 2,3.00,0.00,\n
3368,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,UTS,Understanding The Self,3.00,0.00,\n
3369,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,PROFED1,The Child and Adolescent Learners and Learning Principles,3.00,0.00,\n
3370,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,PROFED2,Facilitating Learner-Centered Teaching,3.00,0.00,\n
3371,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,PROFED3,The Teaching Profession,3.00,0.00,\n
3372,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,MTBMLE,Content & Pedagogy for the Mother Tongue,3.00,0.00,\n
3373,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,NSTP1,National Training Service Program 1,3.00,0.00,\n
3374,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,PATHFIT1,Movement Competency Training,2.00,0.00,\n
3375,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,ENG011,Advanced Grammar in English Language,3.00,0.00,\n
3376,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,1,SA011,Foundation of MOIST Values,3.00,0.00,\n
3377,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,2,RPH,Readings in Philippine History,3.00,0.00,\n
3378,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,2,PROFED4,The Teacher and the School Curriculum,3.00,0.00,\n
3379,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,2,PROFED5,Building & Enhancing New Literacies Across the Curriculum,3.00,0.00,\n
3380,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,2,SCI1,Teaching Science in the Primary Grades (Biology and Chemistry),3.00,0.00,\n
3381,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,1,2,FIL1,Pagtuturo ng Filipino sa Elementarya I,3.00,0.00,\n
3408,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,3,TTL2,Technology for Teaching and Elementary Grades,3.00,0.00,ProfEd 7
3409,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,2,3,VALED231,Good Manners and Right Conduct,3.00,0.00,ProfEd 6
3410,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,1,STS,"Science, Technology and Society",3.00,0.00,\n
3411,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,1,PICPS,Philippine Indigenous Communities & Peace Studies,3.00,0.00,\n
3412,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,1,MUS1,Teaching Music in Elementary Grades,3.00,0.00,\n
3413,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,1,PEHEALTH,Teaching PE and Health in Elementary Grades,3.00,0.00,\n
3414,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,1,EPP1,Edukasyong Pantahan at Pangkabuhayan,3.00,0.00,\n
3416,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,2,ARTS1,Teaching Arts in Elementary Grades,3.00,0.00,\n
3417,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,2,ENG321,Teaching English in Elem. Grades (Language Art),3.00,0.00,\n
3418,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,2,ENG322,Teaching English in Elementary Grades Through Literature,3.00,0.00,\n
3419,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,2,RES1,Research in Education,3.00,0.00,\n
3420,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,2,EPP2,Edukasyong Pantahanan at Pangkabuhayan with Entrepreneurship,3.00,0.00,EPP 1
3421,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,3,2,EED321,Teaching Multigrade Classes (Elect.),3.00,0.00,\n
3422,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,4,1,PROFED11,Field Study 1,1.00,2.00,Major courses
3423,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,4,1,PROFED12,Field Study 2,1.00,2.00,Major courses
3424,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,4,1,CTPT,Current Theories and Practices in Teaching,3.00,0.00,\n
3425,all_curriculums.xlsx,BACHELOR OF ELEMENTARY EDUCATION,\n,MOIST-BEED-2023-2024,4,2,PROFE13,Teaching Internship,0.00,6.00,ProfEd 11 & ProfEd 12
3515,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,PE3,First Aid & Water Safety,2.00,0.00,\n
3516,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,CW,The Contemporary World,3.00,0.00,\n
3517,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,MMW,Math. in the Modern World,3.00,0.00,\n
3518,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,AA,Art Appreciation,3.00,0.00,\n
3519,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,CDI1,Fund of Investigation & Intelligence,4.00,0.00,CLJ 1
3520,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,FORENSIC1,Forensic Photography,2.00,1.00,\n
3521,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,CDI2,Technical English 1 (Technical Report Writing and Presentation),3.00,0.00,\n
3522,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,CLJ3,Criminal Law (Book 1),3.00,0.00,\n
3523,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,1,AS3,Aptitude for Service (Physical Fitness Test),3.00,0.00,AS 2
3524,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,PE4,Fund of Marksmanship,2.00,0.00,PE 3
3525,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,ETHICS,Ethics,3.00,0.00,\n
3526,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,PC,Purposive Communication,3.00,0.00,\n
3527,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,HR,Human Reproduction,3.00,0.00,\n
3528,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,CDI3,Spec. Crime Inves. 1 w/ Legal Med.,3.00,0.00,CDI 1
3529,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,LEA2,Intro to Industrial Security Concepts,3.00,0.00,\n
3530,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,CDI4,Technical English 2 (Legal Forms),3.00,0.00,CDI 5
3531,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,CLJ4,Criminal Law (Book 2),4.00,0.00,CLJ 3
3532,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,2,AS4,Aptitude for Service (Communication Skills & Techniques),3.00,0.00,AS 3
3533,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,3,CDI5,Intro to Cybercrime & Environmental Laws & Protection,2.00,1.00,CDI 1
3534,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,3,CRIM3,Professional Conduct & Ethical Standards,3.00,0.00,\n
3535,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,2,3,CDI6,Vice & Drug Education & Control,3.00,0.00,\n
3536,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,STC,"Science, Technology & Society",3.00,0.00,\n
3537,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,PICPS,Philippine Indigenous Community & Peace Studies,3.00,0.00,\n
3538,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,FORENSIC2,Per. Identification Techniques,2.00,1.00,CDI 1
3539,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,CLJ5,Evidence,3.00,0.00,\n
3540,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,CRIM4,Human Behavior and Victimology,3.00,0.00,CRIM 1
3541,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,LEA3,Comparative Models in Policing,3.00,0.00,\n
3542,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,FORENSIC3,Forensic Ballistics,2.00,1.00,\n
3543,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,CA1,Institutional Corrections,3.00,0.00,CLJ 1
3544,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,1,ADGE,General Chemistry (Organic),2.00,1.00,\n
3545,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,2,GS,Gender and Society,3.00,0.00,\n
3546,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,2,RIZAL,Life & Works of Rizal,3.00,0.00,\n
3547,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,2,CDI6,Spec. Crime Inves. w/ Simulation on Interrogation & Interview,3.00,0.00,CDI 2
3548,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,2,CLJ6,Criminological Procedure & Court Testimony,3.00,0.00,CLJ 5
3549,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,2,CRIM5,Juvenile Delinquency & Juv. Justice Sys.,3.00,0.00,CRIM 1
3550,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,2,LEA4,Law Enforcement Operations & Planning w/ Crime Mapping,3.00,0.00,LEA 1
3551,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,2,CRIM6,Criminological Research 1 (Research Methods w/ Applied Stat.),3.00,0.00,\n
3552,all_curriculums.xlsx,BACHELOR OF SCIENCE IN CRIMINOLOGY,\n,MOIST- BSCRIM 2020-2021,3,2,CA2,Non-Institutional Corrections,3.00,0.00,\n
